licence_num_Lv,value_Lv,value_usage,value
105使字第0260號,突出物3樓,"未標明用途:突出物3樓,面積:49.24㎡,高度:3M",49.24
105使字第0260號,地上6樓,"未標明用途:地上6樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上10樓,"未標明用途:地上10樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,突出物1樓,"未標明用途:突出物1樓,面積:49.24㎡,高度:3M",49.24
105使字第0260號,地上7樓,"未標明用途:地上7樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,突出物2樓,"未標明用途:突出物2樓,面積:49.24㎡,高度:3M",49.24
105使字第0260號,地上4樓,"未標明用途:地上4樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地下1樓,"未標明用途:地下1樓,面積:556.11㎡,高度:4.9M",556.11
105使字第0260號,地下4樓,"未標明用途:地下4樓,面積:556.11㎡,高度:3.2M",556.11
105使字第0260號,地上13樓,"未標明用途:地上13樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上3樓,"未標明用途:地上3樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上9樓,"未標明用途:地上9樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地下3樓,"未標明用途:地下3樓,面積:556.11㎡,高度:3.2M",556.11
105使字第0260號,地上11樓,"未標明用途:地上11樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上8樓,"未標明用途:地上8樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上2樓,"未標明用途:地上2樓,面積:355.91㎡,高度:3.5M",355.91
105使字第0260號,地上12樓,"未標明用途:地上12樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地下2樓,"未標明用途:地下2樓,面積:556.11㎡,高度:3.2M",556.11
105使字第0260號,地上5樓,"未標明用途:地上5樓,面積:322.34㎡,高度:3.5M",322.34
105使字第0260號,地上14樓,"未標明用途:地上14樓,面積:204.22㎡,高度:3.5M",204.22
105使字第0261號,地上3樓,"未標明用途:地上3樓,面積:972㎡,高度:3.7M",972.0
105使字第0261號,地上5樓,"未標明用途:地上5樓,面積:587.85㎡,高度:3.65M",587.85
105使字第0261號,地上2樓,"未標明用途:地上2樓,面積:972㎡,高度:3.85M",972.0
105使字第0261號,地上4樓,"未標明用途:地上4樓,面積:904.83㎡,高度:4.05M",904.83
105使字第0261號,地下2樓,"未標明用途:地下2樓,面積:1357.89㎡,高度:3.6M",1357.89
105使字第0261號,地下1樓,"未標明用途:地下1樓,面積:1357.89㎡,高度:5.15M",1357.89
105使字第0261號,地下3樓,"未標明用途:地下3樓,面積:1357.89㎡,高度:3.6M",1357.89
105使字第0261號,地上6樓,"未標明用途:地上6樓,面積:526.95㎡,高度:4.6M",526.95
105使字第0261號,地上1樓,"未標明用途:地上1樓,面積:867.78㎡,高度:4M",867.78
105使字第0262號,地上1樓,"未標明用途:地上1樓,面積:11.92㎡,高度:3.6M",11.92
105使字第0262號,地上3樓,"未標明用途:地上3樓,面積:11.92㎡,高度:5.25M",11.92
105使字第0262號,地上2樓,"未標明用途:地上2樓,面積:11.92㎡,高度:3.6M",11.92
105使字第0262號,地上4樓,"未標明用途:地上4樓,面積:11.92㎡,高度:4.8M",11.92
105使字第0263號,D棟棟 地上14樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上9樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上2樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上8樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上7樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上1樓,集合住宅，(H2)；一般零售業甲組(不含日用百貨),725.16
105使字第0263號,C棟棟 地上6樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上5樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上10樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上3樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上2樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上3樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上15樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上3樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上1樓,門廳，(H2)集合住宅，社區遊戲設施(D1)，一般零售業甲組(不含日用百貨),1924.57
105使字第0263號,B棟棟 地上5樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上18樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 突出物2樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,****棟 地下2樓,停車場、停車空間,10078.34
105使字第0263號,C棟棟 地上1樓,集合住宅，(H2),472.56
105使字第0263號,D棟棟 地上21樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上4樓,集合住宅，(H2),621.45
105使字第0263號,****棟 地下1樓,防空避難室兼停車空間，社區遊戲設施(D1),10462.84
105使字第0263號,B棟棟 地上6樓,集合住宅，(H2),621.45
105使字第0263號,F棟棟 地上1樓,警衛室,7.54
105使字第0263號,A棟棟 地上12樓,集合住宅，(H2),621.45
105使字第0263號,E棟棟 地上1樓,警衛室,7.54
105使字第0263號,D棟棟 地上2樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上7樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 突出物3樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,B棟棟 地上4樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上7樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上4樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上21樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上3樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上19樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上22樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上13樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 突出物1樓,樓梯間，機械室、機房，水箱、水塔,131.97
105使字第0263號,C棟棟 地上20樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上19樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上18樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上17樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上16樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上2樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上10樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上15樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上14樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 突出物2樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,C棟棟 地上13樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上6樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上11樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上13樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上14樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上15樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上16樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上17樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上8樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 突出物2樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,C棟棟 地上11樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上9樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上18樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上20樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上5樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上12樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 突出物1樓,樓梯間，機械室、機房，水箱、水塔,131.97
105使字第0263號,D棟棟 地上5樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上10樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上12樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 突出物2樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,B棟棟 地上15樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上14樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上4樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上13樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上12樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 突出物3樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,B棟棟 地上11樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上8樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上9樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 突出物3樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,C棟棟 突出物3樓,樓梯間，機械室、機房，水箱、水塔,109.92
105使字第0263號,B棟棟 地上16樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上6樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上16樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 地上8樓,集合住宅，(H2),621.45
105使字第0263號,B棟棟 突出物1樓,樓梯間，機械室、機房，水箱、水塔,152.35
105使字第0263號,C棟棟 突出物1樓,樓梯間，機械室、機房，水箱、水塔,131.97
105使字第0263號,A棟棟 地上9樓,集合住宅，(H2),621.45
105使字第0263號,C棟棟 地上10樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上1樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上17樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上19樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上11樓,集合住宅，(H2),621.45
105使字第0263號,D棟棟 地上20樓,集合住宅，(H2),621.45
105使字第0263號,A棟棟 地上7樓,集合住宅，(H2),621.45
105使字第0264號,地上3樓,"未標明用途:地上3樓,面積:81.4㎡,高度:3.6M",81.4
105使字第0264號,地上5樓,"未標明用途:地上5樓,面積:81.4㎡,高度:3.6M",81.4
105使字第0264號,地上7樓,"未標明用途:地上7樓,面積:62.19㎡,高度:3.6M",62.19
105使字第0264號,突出物2樓,"未標明用途:突出物2樓,面積:24.96㎡,高度:3M",24.96
105使字第0264號,地下2樓,"未標明用途:地下2樓,面積:140.27㎡,高度:4.95M",140.27
105使字第0264號,地上2樓,"未標明用途:地上2樓,面積:81.4㎡,高度:3.6M",81.4
105使字第0264號,突出物1樓,"未標明用途:突出物1樓,面積:24.96㎡,高度:3M",24.96
105使字第0264號,地上4樓,"未標明用途:地上4樓,面積:81.4㎡,高度:3.6M",81.4
105使字第0264號,地下1樓,"未標明用途:地下1樓,面積:140.27㎡,高度:3.1M",140.27
105使字第0264號,地上6樓,"未標明用途:地上6樓,面積:71.9㎡,高度:3.6M",71.9
105使字第0264號,突出物3樓,"未標明用途:突出物3樓,面積:24.96㎡,高度:3M",24.96
105使字第0264號,地上1樓,"未標明用途:地上1樓,面積:81.4㎡,高度:3.43M",81.4
105使字第0265號,1棟 地上3樓,水箱,33.0
105使字第0265號,1棟 地上1樓,文康設施(D2)、區民及社區活動中心(D2),107.01
105使字第0265號,1棟 地上2樓,配電室、機房、受電室、電氣室,94.86
105使字第0266號,地下1樓,"未標明用途:地下1樓,面積:340.71㎡,高度:4.2M",340.71
105使字第0266號,地上1樓,"未標明用途:地上1樓,面積:268.51㎡,高度:4.2M",268.51
105使字第0266號,地上7樓,"未標明用途:地上7樓,面積:265.13㎡,高度:3.6M",265.13
105使字第0266號,地上2樓,"未標明用途:地上2樓,面積:265.13㎡,高度:3.6M",265.13
105使字第0266號,地上4樓,"未標明用途:地上4樓,面積:265.13㎡,高度:3.6M",265.13
105使字第0266號,地上3樓,"未標明用途:地上3樓,面積:265.13㎡,高度:3.6M",265.13
